Map,de_mirage
Team,team_TheRizu,TheRizu,_eskii,nextime_,SmileBaby,SSnipeRR,T
Team,BambalaOutcasts,Oskiboski,Fredds,Sowipee,Bisseleeten,Yabu,CT
Kill,6,SmileBaby,Bisseleeten,-,T,CT,awp,No,41.70,-2247.28,267.05,-2298.11,89.46,200.00,4100.00,6300.00,6300.00
Kill,6,Fredds,nextime_,-,CT,T,ak47,Yes,50.23,-593.45,40.83,198.13,221.72,4500.00,5700.00,200.00,1700.00
Kill,6,Fredds,SSnipeRR,-,CT,T,ak47,No,92.98,537.16,200.21,284.68,38.06,4500.00,5700.00,200.00,700.00
round_end,CT,1,#SFUI_Notice_Target_Bombed
Kill,7,SSnipeRR,Yabu,-,T,CT,awp,No,8.72,423.84,196.07,-1123.49,21.08,200.00,5650.00,200.00,4650.00
Kill,7,Fredds,_eskii,-,CT,T,ak47,No,15.75,-735.36,33.32,190.71,214.07,5000.00,5000.00,3550.00,5200.00
Kill,7,Sowipee,nextime_,-,CT,T,aug,No,33.61,-496.29,137.69,-752.89,319.32,5800.00,6200.00,200.00,5000.00
Kill,7,SSnipeRR,Fredds,-,T,CT,awp,No,43.13,234.68,253.84,150.11,62.89,200.00,5650.00,5000.00,5000.00
Kill,7,TheRizu,Sowipee,-,T,CT,awp,Yes,45.30,156.69,127.96,-770.39,308.67,200.00,7150.00,5800.00,6200.00
Kill,7,SSnipeRR,Bisseleeten,-,T,CT,awp,No,50.80,-542.77,97.23,-616.60,277.79,200.00,5650.00,200.00,200.00
Kill,7,Oskiboski,SmileBaby,-,CT,T,m4a1,No,60.38,-1935.99,245.18,-2115.32,70.08,200.00,4750.00,6150.00,4900.00
Kill,7,TheRizu,Oskiboski,SmileBaby,T,CT,awp,No,63.34,-1426.50,96.98,-1636.27,277.75,200.00,7150.00,200.00,4750.00
round_end,CT,9,#SFUI_Notice_Terrorists_Win
Kill,8,nextime_,Sowipee,_eskii,T,CT,ak47,Yes,8.58,308.67,218.66,-68.72,28.12,200.00,4700.00,200.00,300.00
Kill,8,nextime_,Yabu,_eskii,T,CT,ak47,No,8.78,313.26,223.13,113.49,34.28,200.00,4700.00,200.00,200.00
Kill,8,Oskiboski,nextime_,-,CT,T,deagle,No,9.63,-448.61,22.54,332.19,205.94,200.00,700.00,200.00,4700.00
Kill,8,_eskii,Fredds,-,T,CT,ak47,No,10.84,315.95,182.09,-8.94,1.96,200.00,4600.00,200.00,200.00
Kill,8,_eskii,Bisseleeten,-,T,CT,ak47,No,11.03,316.01,180.37,76.73,357.84,200.00,4600.00,200.00,200.00
Kill,8,SSnipeRR,Oskiboski,-,T,CT,p250,Yes,12.77,177.99,223.89,-242.24,35.05,6550.00,7000.00,200.00,700.00
round_end,CT,9,#SFUI_Notice_Terrorists_Win
Kill,9,TheRizu,Bisseleeten,-,T,CT,awp,No,9.47,182.62,195.39,-1194.78,7.37,7650.00,7650.00,200.00,5350.00
Kill,9,Yabu,nextime_,Bisseleeten,CT,T,m4a1,No,39.11,-1168.09,288.73,-1029.48,110.98,200.00,5700.00,200.00,4100.00
Kill,9,Yabu,_eskii,-,CT,T,m4a1,Yes,64.39,-904.77,337.85,269.17,158.42,200.00,5700.00,4700.00,5600.00
Kill,9,Fredds,SSnipeRR,-,CT,T,aug,No,90.61,-946.47,66.97,-510.89,354.62,200.00,5250.00,6850.00,7150.00
Kill,9,Yabu,SmileBaby,-,CT,T,m4a1,No,95.55,-1248.00,329.35,-669.01,199.64,200.00,5700.00,4700.00,5100.00
round_end,CT,12,#SFUI_Notice_Target_Saved
Kill,10,SmileBaby,Fredds,-,T,CT,ak47,Yes,26.28,57.84,203.97,-931.58,41.18,200.00,2900.00,4750.00,6300.00
Kill,10,TheRizu,Bisseleeten,-,T,CT,awp,No,26.95,151.93,127.56,-537.83,307.08,7650.00,5600.00,200.00,6300.00
Kill,10,Sowipee,SmileBaby,-,CT,T,aug,No,32.61,-690.48,278.78,-483.12,97.54,4150.00,5550.00,200.00,2900.00
round_end,CT,1,#SFUI_Notice_Target_Bombed
Kill,11,Bisseleeten,SmileBaby,-,CT,T,aug,Yes,26.16,-1186.73,6.43,60.28,185.85,200.00,2400.00,200.00,5100.00
Kill,11,Yabu,nextime_,-,CT,T,ak47,No,43.66,229.17,72.25,421.15,304.34,4800.00,5700.00,3900.00,5000.00
Kill,11,_eskii,Bisseleeten,-,T,CT,ak47,No,66.52,-723.19,268.71,-727.18,88.67,3900.00,5100.00,200.00,2400.00
Kill,11,SSnipeRR,Fredds,-,T,CT,ak47,Yes,74.23,-1472.74,331.32,-984.38,36.49,3900.00,5000.00,200.00,4150.00
Kill,11,SSnipeRR,Sowipee,-,T,CT,ak47,Yes,79.56,-822.94,71.32,-496.00,167.47,3900.00,5000.00,5550.00,5550.00
Kill,11,SSnipeRR,Yabu,TheRizu,T,CT,ak47,No,93.00,-1158.69,118.97,-1327.07,298.82,3900.00,5000.00,4800.00,5700.00
Kill,11,Oskiboski,SSnipeRR,-,CT,T,m4a1,No,100.86,-520.47,88.79,-504.33,254.49,5500.00,6100.00,3900.00,5000.00
Kill,11,TheRizu,Oskiboski,-,T,CT,awp,No,106.30,-513.17,266.80,-556.78,127.86,7350.00,7650.00,5500.00,6100.00
round_end,CT,9,#SFUI_Notice_Terrorists_Win
Kill,12,SSnipeRR,Yabu,-,T,CT,ak47,Yes,9.88,71.12,228.76,-564.49,47.72,200.00,5000.00,200.00,1850.00
Kill,12,SSnipeRR,Sowipee,-,T,CT,ak47,No,14.98,-449.52,236.24,-721.15,59.43,200.00,5000.00,200.00,2150.00
Kill,12,Fredds,SSnipeRR,-,CT,T,deagle,Yes,15.19,144.44,157.91,-441.23,236.43,200.00,900.00,200.00,5000.00
Kill,12,SmileBaby,Fredds,_eskii,T,CT,ak47,No,16.81,-99.44,300.18,95.82,123.31,200.00,5100.00,200.00,900.00
Kill,12,TheRizu,Bisseleeten,-,T,CT,awp,No,22.22,54.51,188.83,-1120.01,9.67,6450.00,7650.00,200.00,700.00
Kill,12,_eskii,Oskiboski,-,T,CT,ak47,No,25.84,-1197.25,86.86,-1159.64,263.74,4600.00,5100.00,200.00,1500.00
round_end,CT,9,#SFUI_Notice_Terrorists_Win
Kill,13,SmileBaby,Oskiboski,-,T,CT,ak47,No,19.16,-2065.84,358.42,-1620.39,177.99,5300.00,5600.00,200.00,5500.00
